"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Sweden (SE)","08.10.2015 21:00 - 08.10.2015 22:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10649","n/e","6459","637","n/e","n/e","n/e","n/e","1356"
"Sweden (SE)","08.10.2015 22:00 - 08.10.2015 23:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9871","n/e","6459","630","n/e","n/e","n/e","n/e","1354"
"Sweden (SE)","08.10.2015 23:00 - 09.10.2015 00:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9153","n/e","6459","621","n/e","n/e","n/e","n/e","1372"
"Sweden (SE)","09.10.2015 00:00 - 09.10.2015 01:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6761","n/e","6589","566","n/e","n/e","n/e","n/e","1285"
"Sweden (SE)","09.10.2015 01:00 - 09.10.2015 02:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6447","n/e","6616","556","n/e","n/e","n/e","n/e","1240"
"Sweden (SE)","09.10.2015 02:00 - 09.10.2015 03:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6262","n/e","6640","556","n/e","n/e","n/e","n/e","1169"
"Sweden (SE)","09.10.2015 03:00 - 09.10.2015 04:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6276","n/e","6671","558","n/e","n/e","n/e","n/e","1155"
"Sweden (SE)","09.10.2015 04:00 - 09.10.2015 05:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6565","n/e","6692","557","n/e","n/e","n/e","n/e","1157"
"Sweden (SE)","09.10.2015 05:00 - 09.10.2015 06:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7316","n/e","6768","564","n/e","n/e","n/e","n/e","1172"
"Sweden (SE)","09.10.2015 06:00 - 09.10.2015 07:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9292","n/e","6837","582","n/e","n/e","n/e","n/e","1166"
"Sweden (SE)","09.10.2015 07:00 - 09.10.2015 08:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10159","n/e","6855","602","n/e","n/e","n/e","n/e","1239"
"Sweden (SE)","09.10.2015 08:00 - 09.10.2015 09:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10392","n/e","6874","607","n/e","n/e","n/e","n/e","1161"
"Sweden (SE)","09.10.2015 09:00 - 09.10.2015 10:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10498","n/e","6884","630","n/e","n/e","n/e","n/e","1040"
"Sweden (SE)","09.10.2015 10:00 - 09.10.2015 11:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10316","n/e","6882","673","n/e","n/e","n/e","n/e","957"
"Sweden (SE)","09.10.2015 11:00 - 09.10.2015 12:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10307","n/e","6885","689","n/e","n/e","n/e","n/e","921"
"Sweden (SE)","09.10.2015 12:00 - 09.10.2015 13:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10284","n/e","6882","688","n/e","n/e","n/e","n/e","877"
"Sweden (SE)","09.10.2015 13:00 - 09.10.2015 14:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10996","n/e","6914","690","n/e","n/e","n/e","n/e","824"
"Sweden (SE)","09.10.2015 14:00 - 09.10.2015 15:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10875","n/e","6914","686","n/e","n/e","n/e","n/e","767"
"Sweden (SE)","09.10.2015 15:00 - 09.10.2015 16:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10790","n/e","6914","684","n/e","n/e","n/e","n/e","686"
"Sweden (SE)","09.10.2015 16:00 - 09.10.2015 17:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10747","n/e","6914","677","n/e","n/e","n/e","n/e","660"
"Sweden (SE)","09.10.2015 17:00 - 09.10.2015 18:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10732","n/e","6914","676","n/e","n/e","n/e","n/e","697"
"Sweden (SE)","09.10.2015 18:00 - 09.10.2015 19:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10762","n/e","6914","676","n/e","n/e","n/e","n/e","803"
"Sweden (SE)","09.10.2015 19:00 - 09.10.2015 20:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10689","n/e","6914","672","n/e","n/e","n/e","n/e","884"
"Sweden (SE)","09.10.2015 20:00 - 09.10.2015 21:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10644","n/e","6914","665","n/e","n/e","n/e","n/e","931"
"Sweden (SE)","09.10.2015 21:00 - 09.10.2015 22:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10124","n/e","6914","645","n/e","n/e","n/e","n/e","869"
"Sweden (SE)","09.10.2015 22:00 - 09.10.2015 23:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9392","n/e","6914","639","n/e","n/e","n/e","n/e","825"
"Sweden (SE)","09.10.2015 23:00 - 10.10.2015 00:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8513","n/e","6914","630","n/e","n/e","n/e","n/e","801"
"Sweden (SE)","10.10.2015 00:00 - 10.10.2015 01:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7824","n/e","6887","601","n/e","n/e","n/e","n/e","739"
"Sweden (SE)","10.10.2015 01:00 - 10.10.2015 02:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7386","n/e","6890","602","n/e","n/e","n/e","n/e","684"
"Sweden (SE)","10.10.2015 02:00 - 10.10.2015 03:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7302","n/e","6889","598","n/e","n/e","n/e","n/e","606"
"Sweden (SE)","10.10.2015 03:00 - 10.10.2015 04:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7278","n/e","6890","598","n/e","n/e","n/e","n/e","546"
"Sweden (SE)","10.10.2015 04:00 - 10.10.2015 05:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7305","n/e","6891","588","n/e","n/e","n/e","n/e","484"
"Sweden (SE)","10.10.2015 05:00 - 10.10.2015 06:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7679","n/e","6890","597","n/e","n/e","n/e","n/e","440"
"Sweden (SE)","10.10.2015 06:00 - 10.10.2015 07:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8558","n/e","6889","605","n/e","n/e","n/e","n/e","413"
"Sweden (SE)","10.10.2015 07:00 - 10.10.2015 08:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9398","n/e","6889","606","n/e","n/e","n/e","n/e","369"
"Sweden (SE)","10.10.2015 08:00 - 10.10.2015 09:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10256","n/e","6889","615","n/e","n/e","n/e","n/e","312"
"Sweden (SE)","10.10.2015 09:00 - 10.10.2015 10:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10590","n/e","6888","617","n/e","n/e","n/e","n/e","222"
"Sweden (SE)","10.10.2015 10:00 - 10.10.2015 11:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10649","n/e","6884","615","n/e","n/e","n/e","n/e","153"
"Sweden (SE)","10.10.2015 11:00 - 10.10.2015 12:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10782","n/e","6887","612","n/e","n/e","n/e","n/e","124"
"Sweden (SE)","10.10.2015 12:00 - 10.10.2015 13:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10733","n/e","6881","609","n/e","n/e","n/e","n/e","100"
"Sweden (SE)","10.10.2015 13:00 - 10.10.2015 14:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10531","n/e","6887","606","n/e","n/e","n/e","n/e","88"
"Sweden (SE)","10.10.2015 14:00 - 10.10.2015 15:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10354","n/e","6891","607","n/e","n/e","n/e","n/e","84"
"Sweden (SE)","10.10.2015 15:00 - 10.10.2015 16:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10229","n/e","6890","606","n/e","n/e","n/e","n/e","79"
"Sweden (SE)","10.10.2015 16:00 - 10.10.2015 17:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10383","n/e","6877","607","n/e","n/e","n/e","n/e","84"
"Sweden (SE)","10.10.2015 17:00 - 10.10.2015 18:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10561","n/e","6868","610","n/e","n/e","n/e","n/e","126"
"Sweden (SE)","10.10.2015 18:00 - 10.10.2015 19:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10612","n/e","6864","609","n/e","n/e","n/e","n/e","202"
"Sweden (SE)","10.10.2015 19:00 - 10.10.2015 20:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10627","n/e","6864","604","n/e","n/e","n/e","n/e","259"
"Sweden (SE)","10.10.2015 20:00 - 10.10.2015 21:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10537","n/e","6866","606","n/e","n/e","n/e","n/e","310"
"Sweden (SE)","10.10.2015 21:00 - 10.10.2015 22:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9793","n/e","6869","595","n/e","n/e","n/e","n/e","381"
"Sweden (SE)","10.10.2015 22:00 - 10.10.2015 23:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8993","n/e","6873","592","n/e","n/e","n/e","n/e","376"
"Sweden (SE)","10.10.2015 23:00 - 11.10.2015 00:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8123","n/e","6874","582","n/e","n/e","n/e","n/e","369"
"Sweden (SE)","11.10.2015 00:00 - 11.10.2015 01:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7006","n/e","6878","578","n/e","n/e","n/e","n/e","411"
"Sweden (SE)","11.10.2015 01:00 - 11.10.2015 02:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6363","n/e","6878","577","n/e","n/e","n/e","n/e","447"
"Sweden (SE)","11.10.2015 02:00 - 11.10.2015 03:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6207","n/e","6881","574","n/e","n/e","n/e","n/e","529"
"Sweden (SE)","11.10.2015 03:00 - 11.10.2015 04:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6246","n/e","6884","574","n/e","n/e","n/e","n/e","591"
"Sweden (SE)","11.10.2015 04:00 - 11.10.2015 05:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6388","n/e","6884","559","n/e","n/e","n/e","n/e","632"
"Sweden (SE)","11.10.2015 05:00 - 11.10.2015 06:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6227","n/e","6886","555","n/e","n/e","n/e","n/e","668"
"Sweden (SE)","11.10.2015 06:00 - 11.10.2015 07:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6514","n/e","6890","553","n/e","n/e","n/e","n/e","686"
"Sweden (SE)","11.10.2015 07:00 - 11.10.2015 08:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7272","n/e","6889","549","n/e","n/e","n/e","n/e","695"
"Sweden (SE)","11.10.2015 08:00 - 11.10.2015 09:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8812","n/e","6887","550","n/e","n/e","n/e","n/e","725"
"Sweden (SE)","11.10.2015 09:00 - 11.10.2015 10:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9409","n/e","6886","552","n/e","n/e","n/e","n/e","626"
"Sweden (SE)","11.10.2015 10:00 - 11.10.2015 11:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9542","n/e","6886","549","n/e","n/e","n/e","n/e","511"
"Sweden (SE)","11.10.2015 11:00 - 11.10.2015 12:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9623","n/e","6888","544","n/e","n/e","n/e","n/e","493"
"Sweden (SE)","11.10.2015 12:00 - 11.10.2015 13:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9004","n/e","6888","541","n/e","n/e","n/e","n/e","435"
"Sweden (SE)","11.10.2015 13:00 - 11.10.2015 14:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8700","n/e","6888","539","n/e","n/e","n/e","n/e","373"
"Sweden (SE)","11.10.2015 14:00 - 11.10.2015 15:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8658","n/e","6884","545","n/e","n/e","n/e","n/e","347"
"Sweden (SE)","11.10.2015 15:00 - 11.10.2015 16:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8692","n/e","6883","548","n/e","n/e","n/e","n/e","354"
"Sweden (SE)","11.10.2015 16:00 - 11.10.2015 17:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8896","n/e","6883","561","n/e","n/e","n/e","n/e","375"
"Sweden (SE)","11.10.2015 17:00 - 11.10.2015 18:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10138","n/e","6880","565","n/e","n/e","n/e","n/e","379"
"Sweden (SE)","11.10.2015 18:00 - 11.10.2015 19:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10613","n/e","6883","561","n/e","n/e","n/e","n/e","414"
"Sweden (SE)","11.10.2015 19:00 - 11.10.2015 20:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10957","n/e","6885","552","n/e","n/e","n/e","n/e","488"
"Sweden (SE)","11.10.2015 20:00 - 11.10.2015 21:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10746","n/e","6889","554","n/e","n/e","n/e","n/e","577"
"Sweden (SE)","11.10.2015 21:00 - 11.10.2015 22:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10484","n/e","6889","550","n/e","n/e","n/e","n/e","569"
"Sweden (SE)","11.10.2015 22:00 - 11.10.2015 23:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9916","n/e","6889","543","n/e","n/e","n/e","n/e","558"
"Sweden (SE)","11.10.2015 23:00 - 12.10.2015 00:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9045","n/e","6893","534","n/e","n/e","n/e","n/e","629"
"Sweden (SE)","12.10.2015 00:00 - 12.10.2015 01:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7490","n/e","6891","560","n/e","n/e","n/e","n/e","645"
"Sweden (SE)","12.10.2015 01:00 - 12.10.2015 02:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6965","n/e","6890","560","n/e","n/e","n/e","n/e","693"
"Sweden (SE)","12.10.2015 02:00 - 12.10.2015 03:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6949","n/e","6893","558","n/e","n/e","n/e","n/e","708"
"Sweden (SE)","12.10.2015 03:00 - 12.10.2015 04:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6951","n/e","6893","566","n/e","n/e","n/e","n/e","687"
"Sweden (SE)","12.10.2015 04:00 - 12.10.2015 05:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6986","n/e","6894","575","n/e","n/e","n/e","n/e","679"
"Sweden (SE)","12.10.2015 05:00 - 12.10.2015 06:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8687","n/e","6892","586","n/e","n/e","n/e","n/e","682"
"Sweden (SE)","12.10.2015 06:00 - 12.10.2015 07:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9893","n/e","6890","608","n/e","n/e","n/e","n/e","708"
"Sweden (SE)","12.10.2015 07:00 - 12.10.2015 08:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11034","n/e","6893","595","n/e","n/e","n/e","n/e","704"
"Sweden (SE)","12.10.2015 08:00 - 12.10.2015 09:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11059","n/e","6889","595","n/e","n/e","n/e","n/e","730"
"Sweden (SE)","12.10.2015 09:00 - 12.10.2015 10:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11018","n/e","6892","593","n/e","n/e","n/e","n/e","698"
"Sweden (SE)","12.10.2015 10:00 - 12.10.2015 11:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11107","n/e","6895","587","n/e","n/e","n/e","n/e","600"
"Sweden (SE)","12.10.2015 11:00 - 12.10.2015 12:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11097","n/e","6887","581","n/e","n/e","n/e","n/e","599"
"Sweden (SE)","12.10.2015 12:00 - 12.10.2015 13:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10992","n/e","6894","577","n/e","n/e","n/e","n/e","605"
"Sweden (SE)","12.10.2015 13:00 - 12.10.2015 14:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10973","n/e","6892","575","n/e","n/e","n/e","n/e","571"
"Sweden (SE)","12.10.2015 14:00 - 12.10.2015 15:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10845","n/e","6893","564","n/e","n/e","n/e","n/e","602"
"Sweden (SE)","12.10.2015 15:00 - 12.10.2015 16:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10861","n/e","6893","561","n/e","n/e","n/e","n/e","581"
"Sweden (SE)","12.10.2015 16:00 - 12.10.2015 17:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10778","n/e","6892","564","n/e","n/e","n/e","n/e","624"
"Sweden (SE)","12.10.2015 17:00 - 12.10.2015 18:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10921","n/e","6891","567","n/e","n/e","n/e","n/e","689"
"Sweden (SE)","12.10.2015 18:00 - 12.10.2015 19:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11010","n/e","6889","593","n/e","n/e","n/e","n/e","867"
"Sweden (SE)","12.10.2015 19:00 - 12.10.2015 20:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11038","n/e","6888","587","n/e","n/e","n/e","n/e","999"
"Sweden (SE)","12.10.2015 20:00 - 12.10.2015 21:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10727","n/e","6889","571","n/e","n/e","n/e","n/e","1022"
"Sweden (SE)","12.10.2015 21:00 - 12.10.2015 22:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10425","n/e","6895","569","n/e","n/e","n/e","n/e","951"
"Sweden (SE)","12.10.2015 22:00 - 12.10.2015 23:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9783","n/e","6898","560","n/e","n/e","n/e","n/e","848"
"Sweden (SE)","12.10.2015 23:00 - 13.10.2015 00:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8829","n/e","6898","550","n/e","n/e","n/e","n/e","795"
"Sweden (SE)","13.10.2015 00:00 - 13.10.2015 01:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7233","n/e","6898","550","n/e","n/e","n/e","n/e","728"
"Sweden (SE)","13.10.2015 01:00 - 13.10.2015 02:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6876","n/e","6900","545","n/e","n/e","n/e","n/e","705"
"Sweden (SE)","13.10.2015 02:00 - 13.10.2015 03:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6833","n/e","6899","548","n/e","n/e","n/e","n/e","708"
"Sweden (SE)","13.10.2015 03:00 - 13.10.2015 04:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6849","n/e","6902","555","n/e","n/e","n/e","n/e","727"
"Sweden (SE)","13.10.2015 04:00 - 13.10.2015 05:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7020","n/e","6900","559","n/e","n/e","n/e","n/e","809"
"Sweden (SE)","13.10.2015 05:00 - 13.10.2015 06:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8597","n/e","6899","579","n/e","n/e","n/e","n/e","963"
"Sweden (SE)","13.10.2015 06:00 - 13.10.2015 07:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9821","n/e","6898","598","n/e","n/e","n/e","n/e","1078"
"Sweden (SE)","13.10.2015 07:00 - 13.10.2015 08:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10449","n/e","6900","638","n/e","n/e","n/e","n/e","1227"
"Sweden (SE)","13.10.2015 08:00 - 13.10.2015 09:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10413","n/e","6895","659","n/e","n/e","n/e","n/e","1267"
"Sweden (SE)","13.10.2015 09:00 - 13.10.2015 10:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10377","n/e","6899","660","n/e","n/e","n/e","n/e","1301"
"Sweden (SE)","13.10.2015 10:00 - 13.10.2015 11:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10382","n/e","6893","654","n/e","n/e","n/e","n/e","1208"
"Sweden (SE)","13.10.2015 11:00 - 13.10.2015 12:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10330","n/e","6901","646","n/e","n/e","n/e","n/e","1213"
"Sweden (SE)","13.10.2015 12:00 - 13.10.2015 13:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10250","n/e","6901","640","n/e","n/e","n/e","n/e","1233"
"Sweden (SE)","13.10.2015 13:00 - 13.10.2015 14:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10088","n/e","6902","634","n/e","n/e","n/e","n/e","1211"
"Sweden (SE)","13.10.2015 14:00 - 13.10.2015 15:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10026","n/e","6904","627","n/e","n/e","n/e","n/e","1176"
